row_type,Column1,team_name,country,country_iso,bf_team1,bf_fuzzy1,bf_team2,bf_fuzzy2,bf_team3,bf_fuzzy3,bf_team4,bf_fuzzy4,bf_team5,bf_fuzzy5,bf_team6,bf_fuzzy6,bf_team7,bf_fuzzy7,bf_team8,bf_fuzzy8,bf_team9,bf_fuzzy9,bf_team10,bf_fuzzy10,bf_team11,bf_fuzzy11,bf_team12,bf_fuzzy12,bf_team13,bf_fuzzy13,manual_insertion1stround,manual_insertion2ndround
bf_teamnames,2,AZ,Netherlands,NL,Jong AZ Alkmaar,90,AZ Alkmaar,90,Az Alkmaar,90,AZ Alkmaar Youth,90,Sturm Graz,90,Lazio,90,Almere City,45,Waalwijk,45,Achilles 29,45,Sparta Rotterdam,45,Fortuna Sittard,45,OJC Rosmalen,45,Jong Graafschap,45,,
names_match,2,AZ,Netherlands,NL,0,90,1,90,1,90,0,90,0,90,0,90,0,45,0,45,0,45,0,45,0,45,0,45,0,45,,
bf_teamnames,16,Cambuur,Netherlands,NL,Cambuur,100,Cambuur Leeuwarden,90,Jong Cambuur Leeuwarden,90,Augsburg,53,Ajax Amateurs,51,Spakenburg,47,Luxembourg,47,AFC Amsterdam,40,Bulgaria,40,Almere City,39,Jong AZ Alkmaar,39,Jong Ajax Amsterdam,39,Jong NAC Breda,39,,
names_match,16,Cambuur,Netherlands,NL,1,100,1,90,0,90,0,53,0,51,0,47,0,47,0,40,0,40,0,39,0,39,0,39,0,39,,
bf_teamnames,10,De Graafschap,Netherlands,NL,De Graafschap,100,Jong De Graafschap,95,De Graafschap II,95,De Meern,86,Jong Graafschap,83,AFC,60,OFC,60,Den Bosch,55,Braga,54,Derby,54,De Treffers,50,Legia Warsaw,48,Amsterdamsche,46,,
names_match,10,De Graafschap,Netherlands,NL,1,100,0,95,0,95,0,86,0,83,0,60,0,60,0,55,0,54,0,54,0,50,0,48,0,46,,
bf_teamnames,16,Emmen,Netherlands,NL,Emmen,100,Jong Emmen,90,Jong Heerenveen Emmen,90,De Meern,62,Gemert,55,Sweden,55,Heerenveen,54,OJC Rosmalen,54,Helmond Sport,54,Feyenoord,54,NEC Nijmegen,54,FC Lienden,54,Jong VVV/Helmond Sport,54,,
names_match,16,Emmen,Netherlands,NL,1,100,0,90,0,90,0,62,0,55,0,55,0,54,0,54,0,54,0,54,0,54,0,54,0,54,,
bf_teamnames,13,Excelsior,Netherlands,NL,Excelsior,100,Excelsior 31,95,Excelsior '31,95,Jong Excelsior,90,Excelsior Maassluis,90,Celtic,60,Lazio,54,SC Telstar,53,Celta Vigo,53,Telstar,50,J Feyenoord Excel,50,Ivory Coast,48,Heracles,47,,
names_match,13,Excelsior,Netherlands,NL,1,100,0,95,0,95,0,90,0,90,0,60,0,54,0,53,0,53,0,50,0,50,0,48,0,47,,
bf_teamnames,1,Feyenoord,Netherlands,NL,Feyenoord,100,SC Feyenoord,95,Jong Feyenoord,90,J Feyenoord Excel,90,Noordwijk,56,Emmen,54,Ferencvaros,50,DOVO,45,Sweden,45,,45,Excelsior,44,Apeldoorn,44,Rosenborg,44,,
names_match,1,Feyenoord,Netherlands,NL,1,100,1,95,0,90,0,90,0,56,0,54,0,50,0,45,0,45,0,45,0,44,0,44,0,44,,
bf_teamnames,12,Fortuna Sittard,Netherlands,NL,Fortuna Sittard,100,Jong Fortuna Sittard,95,UNA,90,Sittard,90,Fortuna S,90,F Sittard,86,SV Fortuna Wormerveer,61,USA,60,VV UNA,57,Standard,56,Porto,54,Italy,54,Inter,54,,
names_match,12,Fortuna Sittard,Netherlands,NL,1,100,0,95,0,90,1,90,1,90,1,86,0,61,0,60,0,57,0,56,0,54,0,54,0,54,,
bf_teamnames,15,Go Ahead Eagles,Netherlands,NL,Go Ahead Eagles,100,Jong Go Ahead Eagles,95,Go Ahead Eagles (Youth),95,Go Ahead Eagles (youth),95,Goes,68,Jong Heracles,57,Heracles,56,Jong Heracles Almelo,54,Alcides,51,Jong Ado Den Haag,50,Jong ADO Den Haag,50,Jong Achilles,50,AEK Athens,48,,
names_match,15,Go Ahead Eagles,Netherlands,NL,1,100,0,95,0,95,0,95,0,68,0,57,0,56,0,54,0,51,0,50,0,50,0,50,0,48,,
bf_teamnames,6,Groningen,Netherlands,NL,Groningen,100,FC Groningen,95,Jong FC Groningen,90,Jong Groningen,90,Dongen,67,Scheveningen,57,Inter,54,Jong Emmen,53,Genemuiden,53,Jong Twente,50,Jong Feyenoord,50,Jong NEC Nijmegen/FC Oss,50,Jong Den Bosch,50,,
names_match,6,Groningen,Netherlands,NL,1,100,1,95,0,90,0,90,0,67,0,57,0,54,0,53,0,53,0,50,0,50,0,50,0,50,,
bf_teamnames,5,Heerenveen,Netherlands,NL,Heerenveen,100,Jong SC Heerenveen,90,Jong Heerenveen Emmen,90,Jong Heerenveen,90,Scheveningen,55,HVV Te Werve,55,Emmen,54,Ter Leede,53,Achilles Veen,52,Genemuiden,50,Greece,50,Groene Ster,48,Ferencvaros,48,,
names_match,5,Heerenveen,Netherlands,NL,1,100,0,90,0,90,0,90,0,55,0,55,0,54,0,53,0,52,0,50,0,50,0,48,0,48,,
bf_teamnames,17,Heracles,Netherlands,NL,Heracles,100,Jong Heracles Almelo,90,Jong Heracles,90,USV Hercules,79,AFC,60,ACV,60,France,57,Go Ahead Eagles,56,Jong Go Ahead Eagles,56,Jong Achilles 29,56,Jong Achilles,56,Go Ahead Eagles (Youth),56,Fenerbahce,56,,
names_match,17,Heracles,Netherlands,NL,1,100,0,90,0,90,0,79,0,60,0,60,0,57,0,56,0,56,0,56,0,56,0,56,0,56,,
bf_teamnames,17,NAC Breda,Netherlands,NL,NAC Breda,100,Breda,90,Jong NAC Breda,90,AFC,60,ACV,60,UNA,57,Jong Roda,56,AFC Amsterdam,55,Braga,54,Barcelona,53,Sparta Rotterdam,50,FC Volendam,50,Sparta Rotterdam II,50,,
names_match,17,NAC Breda,Netherlands,NL,1,100,1,90,0,90,0,60,0,60,0,57,0,56,0,55,0,54,0,53,0,50,0,50,0,50,,
bf_teamnames,8,NEC,Netherlands,NL,NEC Nijmegen,90,Jong NEC,90,Jong NEC Nijmegen/FC Oss,90,Jong NEC Oss,90,FK Jablonec,90,TEC,67,Almere City,60,Dordrecht,60,Heerenveen,60,Utrecht,60,Twente,60,FC Lienden,60,USV Hercules,60,,
names_match,8,NEC,Netherlands,NL,1,90,0,90,0,90,0,90,0,90,0,67,0,60,0,60,0,60,0,60,0,60,0,60,0,60,,
bf_teamnames,7,PEC Zwolle,Netherlands,NL,PEC Zwolle,100,Pec Zwolle,100,Zwolle,90,Jong PEC Zwolle,90,TEC,60,Capelle,59,Molde,54,Willem II,50,FC Volendam,48,OJC Rosmalen,45,FC Oss,45,Jong Willem II Tilburg,45,Goes,45,,
names_match,7,PEC Zwolle,Netherlands,NL,1,100,1,100,1,90,0,90,0,60,0,59,0,54,0,50,0,48,0,45,0,45,0,45,0,45,,
bf_teamnames,14,PSV,Netherlands,NL,PSV,100,Jong PSV,90,Jong PSV Eindhoven,90,USV Hercules,60,ASV De Dijk,60,SV Juliana 31,60,SV Urk,60,Achilles Veen,60,BATE Borisov,60,PAS Giannina,60,SV Fortuna Wormerveer,60,sv DFS,60,SV TEC Tiel,60,,
names_match,14,PSV,Netherlands,NL,1,100,0,90,0,90,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,,
bf_teamnames,15,RKC Waalwijk,Netherlands,NL,RKC Waalwijk,100,Jong RKC Waalwijk,95,Waalwijk,90,Katwijk,64,JVC Cuijk,48,Noordwijk,48,Excelsior Maassluis,47,Ajax,45,Aswh,45,Zwaluwen,45,FC Basel,45,ASWH,45,Koninklijke HFC,42,,
names_match,15,RKC Waalwijk,Netherlands,NL,1,100,0,95,1,90,0,64,0,48,0,48,0,47,0,45,0,45,0,45,0,45,0,45,0,42,,
bf_teamnames,0,Roda JC,Netherlands,NL,Roda JC,100,Jong Roda JC,90,Jong Roda,71,OJC Rosmalen,61,Ross Co,57,Amsterdamsche,51,Sparta Rotterdam II,51,J Feyenoord Excel,51,Breda,50,FC Groningen,49,Jong FC Groningen,49,Jong Sparta Rotterdam,49,Slovan Liberec,49,,
names_match,0,Roda JC,Netherlands,NL,1,100,0,90,0,71,0,61,0,57,0,51,0,51,0,51,0,50,0,49,0,49,0,49,0,49,,
bf_teamnames,6,Sparta Rotterdam,Netherlands,NL,Sparta Rotterdam,100,Sparta Rotterdam II,95,Jong Sparta Rotterdam,95,Jong Sparta,67,TEC,60,Sparta Nijkerk,60,QPR,60,USA,60,Tottenham,60,Volendam,56,Shakhtar,56,AFC Amsterdam,55,RKAV Volendam,55,,
names_match,6,Sparta Rotterdam,Netherlands,NL,1,100,0,95,0,95,0,67,0,60,0,60,0,60,0,60,0,60,0,56,0,56,0,55,0,55,,
bf_teamnames,12,Twente,Netherlands,NL,Twente,100,Jong Twente,90,FC Twente,90,Jong FC Twente,90,TEC,60,WKE,60,Test1,55,Test2,55,Inter,55,Test 1,50,Test 2,50,Sweden,50,AEK Athens,50,,
names_match,12,Twente,Netherlands,NL,1,100,0,90,1,90,0,90,0,60,0,60,0,55,0,55,0,55,0,50,0,50,0,50,0,50,,
bf_teamnames,15,Utrecht,Netherlands,NL,Utrecht,100,FC Utrecht,95,Jong Utrecht,90,Jong FC Utrecht,90,MVV Maastricht,64,FC Dordrecht,64,Jong FC Dordrecht,64,Barendrecht,64,Jong Dordrecht,64,Dordrecht,62,TEC,60,Trencin,57,Almere City,51,,
names_match,15,Utrecht,Netherlands,NL,1,100,1,95,0,90,0,90,0,64,0,64,0,64,0,64,0,64,0,62,0,60,0,57,0,51,,
bf_teamnames,9,Vitesse,Netherlands,NL,Vitesse,100,Jong Vitesse AGOVV,90,Vitesse Arnhem,90,Jong Vitesse/AGOVV,90,Jong Vitesse,90,TEC,60,FC Lisse,53,Ijsselmeervogels,51,IJsselmeervogels,51,HVV Te Werve,51,Test1,50,Test2,50,Inter,50,,
names_match,9,Vitesse,Netherlands,NL,1,100,0,90,1,90,0,90,0,90,0,60,0,53,0,51,0,51,0,51,0,50,0,50,0,50,,
bf_teamnames,2,VVV,Netherlands,NL,VVV,100,Jong VVV/Helmond Sport,90,VVV Venlo,90,Jong VVV Venlo,90,Jong VVV/Helmond,90,Jong VVV Helmond Sport,90,GVVV,86,EVV,67,MVV Maastricht,60,VV UNA,60,Jong Vitesse AGOVV,60,Jong Vitesse/AGOVV,60,VV Magreb90,60,,
names_match,2,VVV,Netherlands,NL,1,100,0,90,1,90,0,90,0,90,0,90,0,86,0,67,0,60,0,60,0,60,0,60,0,60,,
bf_teamnames,3,Willem II,Netherlands,NL,Willem II,100,Jong Willem II Tilburg,90,Jong Willem II,90,Sparta Rotterdam II,86,Almere City FC II,86,De Graafschap II,86,Achilles 29 II,86,Zwolle,60,Achilles 29,50,Jong PEC Zwolle,50,PEC Zwolle,50,Jong Achilles 29,50,Pec Zwolle,50,,
names_match,3,Willem II,Netherlands,NL,1,100,0,90,0,90,0,86,0,86,0,86,0,86,0,60,0,50,0,50,0,50,0,50,0,50,,
bf_teamnames,17,Associação Académica de Coimbra OAF,Portugal,PT,Academico de Viseu,86,Academica Coimbra-SF,86,Desportivo de Alcains,86,CSD Camara de Lobos,86,Lusitania de Lourosa,86,CF Esperanca de Lagos,86,GD Oliveira de Frades,86,Rec. Desp. de Agueda,86,RD de Agueda,86,Sporting De Espinho,86,Desportivo de Agueda,86,Academica,86,Academica Coimbra,86,1,1
names_match,17,Associação Académica de Coimbra OAF,Portugal,PT,0,86,1,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,1,86,1,86,,
bf_teamnames,7,Benfica,Portugal,PT,Benfica,100,Benfica B,95,Benfica e CB,90,Benfica Castelo Branco,90,Peniche,57,Estonia,57,Leca,55,Penafiel,53,Braganca,53,Besiktas,53,Academica Coimbra-SF,51,SC Beira Mar Aveiro,51,CF Esperanca de Lagos,51,,
names_match,7,Benfica,Portugal,PT,1,100,0,95,0,90,0,90,0,57,0,57,0,55,0,53,0,53,0,53,0,51,0,51,0,51,,
bf_teamnames,15,Boavista FC,Portugal,PT,Boavista,95,Leca FC,86,FC Oliveira do Hospital,86,Valadares Gaia FC,86,Lusitania de Lourosa FC,86,Anca FC,86,Aves,68,FC Astana,66,Graciosa FC,64,AGF,60,Team F,60,AIK,60,FC Basel,60,,
names_match,15,Boavista FC,Portugal,PT,1,95,0,86,0,86,0,86,0,86,0,86,0,68,0,66,0,64,0,60,0,60,0,60,0,60,,
bf_teamnames,0,CD Aves,Portugal,PT,Aves,90,CD Trofense,86,CD Nacional Funchal,86,CD Estarreja,86,CD Carapinheirense,86,CR Ferreira de Aves,86,Chaves,77,GD Chaves II,74,Desportivo Chaves,74,AC Malveira,64,Aroes SC,64,Caldas,62,GD Oliveira de Frades,61,,
names_match,0,CD Aves,Portugal,PT,1,90,0,86,0,86,0,86,0,86,0,86,0,77,0,74,0,74,0,64,0,64,0,62,0,61,,
bf_teamnames,13,CD Feirense,Portugal,PT,Feirense,95,Eirense,90,CD Nacional Funchal,86,CD Carapinheirense,86,SC Farense,76,CD Trofense,73,FC Barreirense,72,AD Oliveirense,72,AD Nogueirense,72,Cesarense,70,FC Cesarense,70,Farense,67,Moreirense,67,,
names_match,13,CD Feirense,Portugal,PT,1,95,0,90,0,86,0,86,0,76,0,73,0,72,0,72,0,72,0,70,0,70,0,67,0,67,,
bf_teamnames,12,CD Nacional,Portugal,PT,Nacional,95,CD Nacional Funchal,90,CD Carapinheirense,86,Nacional Madeira,80,Graciosa FC,61,CD Carcao,60,AIK,60,CF Canical,57,CDC Montalegre,56,Naval,54,Ideal,54,Italy,54,SC Ideal,53,,
names_match,12,CD Nacional,Portugal,PT,1,95,1,90,0,86,1,80,0,61,0,60,0,60,0,57,0,56,0,54,0,54,0,54,0,53,,
bf_teamnames,0,CD Tondela,Portugal,PT,Tondela,95,CD Nacional Funchal,86,CD Carapinheirense,86,,68,CD Trofense,67,Condeixa,67,Canelas,59,Clube Condeixa,58,SC Ideal,56,CD Estarreja,55,CF Canelas 2010,54,Ideal,54,CF Esperanca de Lagos,54,,
names_match,0,CD Tondela,Portugal,PT,1,95,0,86,0,86,0,68,0,67,0,67,0,59,0,58,0,56,0,55,0,54,0,54,0,54,,
bf_teamnames,1,CF Os Belenenses,Portugal,PT,Belenenses,90,CF Canical,86,CF Os Armacenenses,76,Os Armacenenses,65,Eirense,64,Olhanense,60,Os Gavionenses,60,Armacenenses,57,Feirense,56,Angrense,56,Vianense,56,FC Basel,56,Scu Torreense,55,,
names_match,1,CF Os Belenenses,Portugal,PT,1,90,0,86,0,76,0,65,0,64,0,60,0,60,0,57,0,56,0,56,0,56,0,56,0,55,,
bf_teamnames,4,CF União,Portugal,PT,CF Os Armacenenses,86,CF Canelas 2010,86,CF Esperanca de Lagos,86,CF Santa Iria,86,Uniao SC,76,Uniao SC Paredes,74,Uniao,67,GD Uniao Torcatense,64,Uniao Madeira,61,Uniao Leiria,61,Uniao Torcatense,61,Uniao Montemor,61,Uniao Sport Clube de Pared,61,,
names_match,4,CF União,Portugal,PT,0,86,0,86,0,86,0,86,0,76,0,74,1,67,0,64,1,61,0,61,0,61,0,61,0,61,,
bf_teamnames,11,CS Marítimo,Portugal,PT,CS Maritimo B,87,SC Maritimo Graciosa,81,Maritimo,78,Maritimo B,76,Sao Martinho,73,Maritimo II,72,Maritimo Funchal B,68,AR S. Martinho,67,AR Sao Martinho,64,Varzim,60,Fatima,60,Atletico Madrid,57,Atletico Arcos,55,,
names_match,11,CS Marítimo,Portugal,PT,0,87,0,81,1,78,0,76,0,73,0,72,0,68,0,67,0,64,0,60,0,60,0,57,0,55,,
bf_teamnames,8,Famalicão,Portugal,PT,Famalicao,94,AD Macao,62,AaB,60,Fatima,57,Academico de Viseu,56,Atletico Reguengos,56,Atletico Arcos,56,Atletico Madrid,56,Atletico dos Arcos AD,56,Academico Viseu,56,C Academico de Futbol,56,Amora,54,Naval,54,,
names_match,8,Famalicão,Portugal,PT,1,94,0,62,0,60,0,57,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,54,0,54,,
bf_teamnames,16,FC Arouca,Portugal,PT,Arouca,90,FC Barreirense,86,FC Oliveira do Hospital,86,FC Vale formoso,86,Valadares Gaia FC,86,FC Vale Formosa,86,Lusitania de Lourosa FC,86,FC Vale Formoso,86,Anca FC,71,Amora FC,67,CD Carcao,67,AFC Gandra,63,USA,60,,
names_match,16,FC Arouca,Portugal,PT,1,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,71,0,67,0,67,0,63,0,60,,
bf_teamnames,10,GD Chaves,Portugal,PT,GD Chaves II,95,Chaves,90,Aves,90,GD Uniao Torcatense,86,GD Aguias do Moradal,86,GD Estoril Praia (women),86,GD Vitoria de Sernache,86,GD Oliveira de Frades,86,GD Mirandes (Por),86,GD Torre Moncorvo,86,GD Recreativo Gafetense,86,Desportivo Chaves,86,GD Resende (Por),86,,
names_match,10,GD Chaves,Portugal,PT,0,95,1,90,0,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,13,GD Estoril Praia,Portugal,PT,Estoril Praia,95,GD Estoril Praia (women),95,Estoril,90,GD Gafanha,86,GD Peniche,86,GD Cerva,86,GD Sendim,86,GD Prado,86,Esmoriz,64,Estonia,64,AaB,60,AIK,60,CD Estarreja,57,,
names_match,13,GD Estoril Praia,Portugal,PT,1,95,0,95,1,90,0,86,0,86,0,86,0,86,0,86,0,64,0,64,0,60,0,60,0,57,,
bf_teamnames,2,Gil Vicente,Portugal,PT,Gil Vicente,100,Gent,68,Leicester,60,Oliveirense,55,Vianense,53,Vilaverdense,52,Eirense,51,Prozis-Vilaverdense,50,Pinhalnovense,50,GD Coruchense,50,Silves Futebol Clube,50,SC Viana Alentejo,50,Desportivo Amiense,50,,
names_match,2,Gil Vicente,Portugal,PT,1,100,0,68,0,60,0,55,0,53,0,52,0,51,0,50,0,50,0,50,0,50,0,50,0,50,,
bf_teamnames,5,Moreirense FC,Portugal,PT,Moreirense,95,Eirense,90,Amora FC,86,Leca FC,86,FC Oliveira do Hospital,86,Neves FC,86,FC Basel,86,Lusitania de Lourosa FC,86,Anca FC,86,Feirense,79,FC Barreirense,77,Mondinense FC,77,Mosteirense,75,,
names_match,5,Moreirense FC,Portugal,PT,1,95,0,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,79,0,77,0,77,0,75,,
bf_teamnames,8,Paços de Ferreira,Portugal,PT,Pacos Ferreira,87,Uniao Sport Clube de Pared,86,CR Ferreira de Aves,77,Cerveira,68,PAOK,68,FC Ferreiras,67,CF Esperanca de Lagos,62,Leiria,60,Maria de Fonte SC,58,Felgueiras,57,Beira-Mar,57,Uniao Madeira,55,Rabo de Peixe,55,,
names_match,8,Paços de Ferreira,Portugal,PT,1,87,0,86,0,77,0,68,0,68,0,67,0,62,0,60,0,58,0,57,0,57,0,55,0,55,,
bf_teamnames,2,Portimonense,Portugal,PT,Portimonense,100,Porto,72,Sporting Farense,71,Praiense,70,Vianense,68,,68,Desportivo Amiense,67,Porto B,64,Moreirense,64,Sertanense,64,Marinhense,64,Tourizense,64,Lourinhanense,64,,
names_match,2,Portimonense,Portugal,PT,1,100,0,72,0,71,0,70,0,68,0,68,0,67,0,64,0,64,0,64,0,64,0,64,0,64,,
bf_teamnames,2,Porto,Portugal,PT,Porto,100,Porto B,95,FC Porto B,90,AD Porto Cruz,90,Real Sport Clube Queluz,76,Sporting Lisbon B,72,Portimonense,72,Sporting Lisbon,72,Desportivo de Alcains,72,Portugal,72,Sporting De Espinho,72,Desportivo de Agueda,72,Sporting Farense,72,,
names_match,2,Porto,Portugal,PT,1,100,0,95,0,90,0,90,0,76,0,72,0,72,0,72,0,72,0,72,0,72,0,72,0,72,,
bf_teamnames,9,Rio Ave FC,Portugal,PT,Rio Ave,95,FC Oliveira do Hospital,86,FC Vale formoso,86,Valadares Gaia FC,86,FC Vale Formosa,86,Lusitania de Lourosa FC,86,FC Vale Formoso,86,Aves,68,Graciosa FC,67,Electrico FC,61,FC Porto B,57,Amora FC,56,Aroes SC,56,,
names_match,9,Rio Ave FC,Portugal,PT,1,95,0,86,0,86,0,86,0,86,0,86,0,86,0,68,0,67,0,61,0,57,0,56,0,56,,
bf_teamnames,16,Santa Clara,Portugal,PT,Santa Clara,100,Santa Eulalia (Por),86,Santa Iria,76,CF Santa Iria,71,Anca FC,64,Santarem,63,AaB,60,AD Ponte da Barca,57,USA,57,Ponte da Barca,56,Alta Lisboa,55,Galatasaray,55,Mafra,54,,
names_match,16,Santa Clara,Portugal,PT,1,100,0,86,0,76,0,71,0,64,0,63,0,60,0,57,0,57,0,56,0,55,0,55,0,54,,
bf_teamnames,6,Sporting Braga,Portugal,PT,Braga,90,Braga B,86,Porto,72,Sporting Lisbon B,69,Sporting Lisbon,69,Sporting De Espinho,69,Sporting Farense,69,Sporting Covilha,69,Porto B,61,AaB,60,AGF,60,Estoril Praia,59,Desportivo de Agueda,59,,
names_match,6,Sporting Braga,Portugal,PT,1,90,0,86,0,72,0,69,0,69,0,69,0,69,0,69,0,61,0,60,0,60,0,59,0,59,,
bf_teamnames,10,Sporting CP,Portugal,PT,Sporting Lisbon B,86,Sporting De Espinho,86,Sporting Lisbon,80,Sporting Farense,80,Sporting Covilha,80,Porto,72,Desportivo Chaves,66,Porto B,61,Desportivo de Alcains,58,Real Sport Clube Queluz,58,Desportivo de Agueda,58,Desportivo Amiense,58,Uniao Sport Clube de Pared,58,,
names_match,10,Sporting CP,Portugal,PT,0,86,0,86,1,80,0,80,0,80,0,72,0,66,0,61,0,58,0,58,0,58,0,58,0,58,,
bf_teamnames,14,Vitória Guimarães,Portugal,PT,Guimaraes,85,Guimarares,80,Amares,75,Aves,68,Guimaraes B,62,Vitorino De Piaes,62,Leiria,60,AGF,60,Beira-Mar,60,Vitoria Setubal,60,Aguias Vimioso,59,Vitoria Sernache,58,SC Leiria e Marrazes,57,,
names_match,14,Vitória Guimarães,Portugal,PT,1,85,1,80,0,75,0,68,0,62,0,62,0,60,0,60,0,60,0,60,0,59,0,58,0,57,,
bf_teamnames,3,Vitória Setúbal,Portugal,PT,Vitoria Setubal,93,Setubal,83,Vitoria Serna,77,Vitoria Sernache,69,Sintra Football,64,Vila Real,64,GD Vitoria de Sernache,62,Leiria,60,Oliveira Hospital,60,Oriental,57,SC Vila Real,56,Ideal,54,Italy,54,,
names_match,3,Vitória Setúbal,Portugal,PT,1,93,1,83,0,77,0,69,0,64,0,64,0,62,0,60,0,60,0,57,0,56,0,54,0,54,,
bf_teamnames,11,Akhmat Grozny,Russia,RU,Akhmat Grozny,100,FK Terek Grozny II,60,Terek Grozni,56,FK Terek Groznyi II,56,Kamaz,54,Amkar,54,Kvant,54,Germany,51,Rodina,50,AZ Alkmaar,49,Cameroon,48,Khimik Dzerzhinsk,47,FK Khimik Vurnary,47,,
names_match,11,Akhmat Grozny,Russia,RU,1,100,0,60,0,56,0,56,0,54,0,54,0,54,0,51,0,50,0,49,0,48,0,47,0,47,,
bf_teamnames,6,Amkar Perm,Russia,RU,Amkar Perm II,95,Amkar,90,FK Amkar-Junior Perm,86,Shakhtar Peshelan,63,Akademiya Permskiy Krai,63,Zvezda Perm,57,Akad Ponedelnika,54,Chaika Peschanokopskoye,54,Akhisar Belediye,54,Vardar Skopje,52,Dinamo St Petersburg,51,SOC Keramik Balashikha,51,Kait-Sport,50,,
names_match,6,Amkar Perm,Russia,RU,0,95,1,90,0,86,0,63,0,63,0,57,0,54,0,54,0,54,0,52,0,51,0,51,0,50,,
bf_teamnames,5,Anzhi Makhachkala,Russia,RU,Anzhi Makhachkala,100,FK Anzhi Makhachkala II,95,Anzhi II,86,FK Makhachkala,84,Khimki,60,Kamaz,54,Amkar,54,Chile,54,Ghana,54,China,54,AZ Alkmaar,52,Alania Vladikavkaz,51,Schalke,51,,
names_match,5,Anzhi Makhachkala,Russia,RU,1,100,0,95,0,86,0,84,0,60,0,54,0,54,0,54,0,54,0,54,0,52,0,51,0,51,,
bf_teamnames,9,Arsenal Tula,Russia,RU,Arsenal Tula,100,FK Arsenal Tula II,90,Arsenal Tula Youth,90,Argentina,57,Akron-L Togliatti,55,Sevilla,53,FC Basel,53,Real Madrid,52,Baltika,51,Dinamo Barnaul,51,Dynamo Barnaul,51,Znamya Truda,50,Kuban Krasnodar II,50,,
names_match,9,Arsenal Tula,Russia,RU,1,100,0,90,0,90,0,57,0,55,0,53,0,53,0,52,0,51,0,51,0,51,0,50,0,50,,
bf_teamnames,1,CSKA Moskva,Russia,RU,FK Torpedo Moskva,86,FK Burevestnik Moskva,86,FK Spartak Moskva II,86,Torpedo Moskva (Youth),86,CSKA Moscow,73,SKA Rostov,67,PSV,60,SKA Rostov na Donu,58,FK Iskra Smolensk,57,SKA-Khabarovsk,56,CRFSO Smolensk,56,Tomsk,54,Kamaz,54,,
names_match,1,CSKA Moskva,Russia,RU,0,86,0,86,0,86,0,86,1,73,0,67,0,60,0,58,0,57,0,56,0,56,0,54,0,54,,
bf_teamnames,10,Dinamo Moskva,Russia,RU,Dinamo St Petersburg,86,FK Dinamo-GTS Stavropol,86,FK Burevestnik Moskva,86,FK Spartak Moskva II,86,Torpedo Moskva (Youth),86,Dinamo Minsk,80,Dinamo Moscow,77,Dinamo Kirov,72,Dinamo Biysk,72,Dinamo Moscow II,69,Dinamo Bryansk,67,FK Dinamo Kostroma,65,FK Dinamo Kirov,64,,
names_match,10,Dinamo Moskva,Russia,RU,0,86,0,86,0,86,0,86,0,86,0,80,1,77,0,72,0,72,0,69,0,67,0,65,0,64,,
bf_teamnames,15,FK Sochi,Russia,RU,FK Sochi,100,Sochi,90,FC Sochi,88,FK Avangard Kursk,86,FK Krasnodar,86,FK Chertanovo,86,FK Vityaz Podolsk,86,FK Energomash Belgorod,86,FK Lada Tolyatti,86,FK Nosta Novotroitsk,86,FK Dolgoprudny,86,FK Dnepr Smolensk,86,FK Terek Grozny II,86,,
names_match,15,FK Sochi,Russia,RU,1,100,1,90,1,88,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,14,Krasnodar,Russia,RU,FK Krasnodar,95,Krasnodar II,95,FC Krasnodar II,90,Kuban Krasnodar,90,FC Krasnodar III,90,Urozhay Krasnodar,90,Kuban Krasnodar II,90,FK Krasnodar III,90,Krasnodar II FC,90,FK Urozhay Krasnodar,90,Yenisey Krasnoyarsk,80,Resta Krasnoyarsk,80,Rassvet Krasnoyarsk,80,,
names_match,14,Krasnodar,Russia,RU,1,95,0,95,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,80,0,80,0,80,,
bf_teamnames,8,Krylya Sovetov,Russia,RU,Kryliya Sovetov,97,Krylya Sovetov III,95,Krylya Sovetov II,95,Kryliya Sovetov 2,90,Kryliya Sovetov II,88,Kryliya Sovetov Youth,86,Krilya Sovetov CPF,81,Rostov,60,SKA Rostov,58,FK Rassvet,58,Porto,54,South Korea,53,Rassvet Krasnoyarsk,52,,
names_match,8,Krylya Sovetov,Russia,RU,1,97,0,95,0,95,0,90,0,88,0,86,1,81,0,60,0,58,0,58,0,54,0,53,0,52,,
bf_teamnames,7,Kuban Krasnodar,Russia,RU,Kuban Krasnodar,100,Kuban Krasnodar II,95,Kuban II,86,Kuban Holding Pavlovskaya,86,FK Krasnodar,82,Krasnodar II,82,Urozhay Krasnodar,75,FK Urozhay Krasnodar,74,FC Krasnodar II,71,FC Krasnodar III,71,FK Krasnodar III,71,Krasnodar II FC,71,Iran,68,,
